zip,lat,long,city,state,population,county,military
74071,35.7821,-96.2806,Slick,OK,180,Creek,FALSE
74072,36.947,-95.5376,S Coffeyville,OK,1816,Nowata,FALSE
74073,36.3015,-96.017,Sperry,OK,5118,Tulsa,FALSE
74074,36.0811,-97.0763,Stillwater,OK,29184,Payne,FALSE
74075,36.1719,-97.0791,Stillwater,OK,23866,Payne,FALSE
74076,36.131,-97.0717,Stillwater,OK,,,FALSE
74077,36.131,-97.0717,Stillwater,OK,,,FALSE
74078,36.1234,-97.0715,Stillwater,OK,2295,Payne,FALSE
74079,35.7467,-96.6558,Stroud,OK,4504,Lincoln,FALSE
74080,36.5275,-95.7413,Talala,OK,2829,Rogers,FALSE
74081,36.1759,-96.4556,Terlton,OK,1837,Pawnee,FALSE
74082,36.4505,-95.8815,Vera,OK,107,Washington,FALSE
74083,36.9155,-95.7694,Wann,OK,1031,Nowata,FALSE
74084,36.5381,-96.3462,Wynona,OK,628,Osage,FALSE
74085,36.1104,-96.7151,Yale,OK,2588,Payne,FALSE
74101,36.1277,-95.9164,Tulsa,OK,,,FALSE
74102,36.1277,-95.9164,Tulsa,OK,,,FALSE
74103,36.1556,-95.9945,Tulsa,OK,2692,Tulsa,FALSE
74104,36.1465,-95.954,Tulsa,OK,12724,Tulsa,FALSE
74105,36.0974,-95.964,Tulsa,OK,26547,Tulsa,FALSE
74106,36.192,-95.9842,Tulsa,OK,17648,Tulsa,FALSE
74107,36.1069,-96.0415,Tulsa,OK,19458,Tulsa,FALSE
74108,36.1476,-95.794,Tulsa,OK,7490,Tulsa,FALSE
74110,36.1887,-95.9539,Tulsa,OK,14862,Tulsa,FALSE
74112,36.1471,-95.9043,Tulsa,OK,20684,Tulsa,FALSE
74114,36.127,-95.9466,Tulsa,OK,15778,Tulsa,FALSE
74115,36.1924,-95.9094,Tulsa,OK,22941,Tulsa,FALSE
74116,36.1881,-95.8362,Tulsa,OK,3890,Tulsa,FALSE
74117,36.2416,-95.8962,Tulsa,OK,87,Tulsa,FALSE
74119,36.142,-95.9892,Tulsa,OK,3561,Tulsa,FALSE
74120,36.1504,-95.9768,Tulsa,OK,4940,Tulsa,FALSE
74121,36.1277,-95.9164,Tulsa,OK,,,FALSE
74126,36.2407,-96.0297,Tulsa,OK,10598,Tulsa,FALSE
74127,36.1789,-96.0453,Tulsa,OK,17151,Tulsa,FALSE
74128,36.1475,-95.8514,Tulsa,OK,12676,Tulsa,FALSE
74129,36.1267,-95.8696,Tulsa,OK,18976,Tulsa,FALSE
74130,36.2415,-95.9551,Tulsa,OK,2065,Tulsa,FALSE
74131,36.0524,-96.0709,Tulsa,OK,2775,Creek,FALSE
74132,36.0486,-96.0132,Tulsa,OK,7543,Tulsa,FALSE
74133,36.0415,-95.8794,Tulsa,OK,43414,Tulsa,FALSE
74134,36.1117,-95.8039,Tulsa,OK,15083,Tulsa,FALSE
74135,36.0973,-95.9233,Tulsa,OK,20651,Tulsa,FALSE
74136,36.0614,-95.9423,Tulsa,OK,30703,Tulsa,FALSE
74137,36.0206,-95.9294,Tulsa,OK,25737,Tulsa,FALSE
74141,36.1277,-95.9164,Tulsa,OK,,,FALSE
74145,36.0973,-95.8874,Tulsa,OK,17402,Tulsa,FALSE
74146,36.0977,-95.8532,Tulsa,OK,15498,Tulsa,FALSE
74147,36.1277,-95.9164,Tulsa,OK,,,FALSE
74148,36.1277,-95.9164,Tulsa,OK,,,FALSE
74149,36.1277,-95.9164,Tulsa,OK,,,FALSE
74150,36.1277,-95.9164,Tulsa,OK,,,FALSE
74152,36.1277,-95.9164,Tulsa,OK,,,FALSE
74153,36.1277,-95.9164,Tulsa,OK,,,FALSE
74155,36.1277,-95.9164,Tulsa,OK,,,FALSE
74156,36.1277,-95.9164,Tulsa,OK,,,FALSE
74157,36.1277,-95.9164,Tulsa,OK,,,FALSE
74158,36.1277,-95.9164,Tulsa,OK,,,FALSE
74159,36.1277,-95.9164,Tulsa,OK,,,FALSE
74169,36.1277,-95.9164,Tulsa,OK,,,FALSE
74170,36.1277,-95.9164,Tulsa,OK,,,FALSE
74171,36.1277,-95.9164,Tulsa,OK,,,FALSE
74172,36.1277,-95.9164,Tulsa,OK,,,FALSE
74182,36.1277,-95.9164,Tulsa,OK,,,FALSE
74186,36.1277,-95.9164,Tulsa,OK,,,FALSE
74187,36.1277,-95.9164,Tulsa,OK,,,FALSE
74192,36.1277,-95.9164,Tulsa,OK,,,FALSE
74193,36.1277,-95.9164,Tulsa,OK,,,FALSE
74301,36.6773,-95.2287,Vinita,OK,11840,Craig,FALSE
74330,36.437,-95.2726,Adair,OK,2884,Mayes,FALSE
74331,36.6394,-94.9423,Afton,OK,7258,Delaware,FALSE
74332,36.5208,-95.2334,Big Cabin,OK,1972,Craig,FALSE
74333,36.7915,-95.0862,Bluejacket,OK,1221,Craig,FALSE
74335,36.9753,-94.8516,Cardin,OK,,,FALSE
74337,36.1339,-95.3414,Chouteau,OK,5060,Mayes,FALSE
74338,36.2627,-94.7295,Colcord,OK,5480,Delaware,FALSE
74339,36.9339,-94.8797,Commerce,OK,2606,Ottawa,FALSE
74340,36.4758,-95.024,Disney,OK,311,Mayes,FALSE
74342,36.421,-94.9377,Eucha,OK,2927,Delaware,FALSE
74343,36.7421,-94.8258,Fairland,OK,3100,Ottawa,FALSE
74344,36.5973,-94.7385,Grove,OK,14412,Delaware,FALSE
74345,36.5952,-94.7874,Grove,OK,,,FALSE
74346,36.4379,-94.7504,Jay,OK,7864,Delaware,FALSE
74347,36.1772,-94.7854,Kansas,OK,2593,Delaware,FALSE
74349,36.5182,-95.035,Ketchum,OK,318,Craig,FALSE
74350,36.4663,-95.0512,Langley,OK,862,Mayes,FALSE
74352,36.1418,-95.1811,Locust Grove,OK,6803,Mayes,FALSE
74354,36.8868,-94.8826,Miami,OK,18126,Ottawa,FALSE
74355,36.8868,-94.876,Miami,OK,,,FALSE
74358,36.9178,-94.8806,North Miami,OK,270,Ottawa,FALSE
74359,36.177,-94.8262,Oaks,OK,656,Delaware,FALSE
74360,36.9715,-94.8329,Picher,OK,31,Ottawa,FALSE
74361,36.3029,-95.3067,Pryor,OK,16293,Mayes,FALSE
74362,36.3,-95.32,Pryor,OK,,,FALSE
74363,36.9531,-94.7144,Quapaw,OK,2892,Ottawa,FALSE
74364,36.2022,-94.9573,Rose,OK,1750,Delaware,FALSE
74365,36.2967,-95.0676,Salina,OK,5110,Mayes,FALSE
74366,36.3942,-95.0453,Spavinaw,OK,1474,Mayes,FALSE
74367,36.4197,-95.1121,Strang,OK,587,Mayes,FALSE
74368,36.2075,-94.8486,Twin Oaks,OK,117,Delaware,FALSE
74369,36.9192,-95.1981,Welch,OK,1803,Craig,FALSE
74370,36.7657,-94.6798,Wyandotte,OK,3537,Ottawa,FALSE
74401,35.7218,-95.4653,Muskogee,OK,17476,Muskogee,FALSE
74402,35.7485,-95.3519,Muskogee,OK,,,FALSE
74403,35.6717,-95.3068,Muskogee,OK,30709,Muskogee,FALSE
74421,35.7601,-96.0438,Beggs,OK,4607,Okmulgee,FALSE
74422,35.6366,-95.7086,Boynton,OK,824,Muskogee,FALSE
74423,35.673,-95.1918,Braggs,OK,872,Muskogee,FALSE
74425,35.1723,-95.6419,Canadian,OK,1240,Pittsburg,FALSE
74426,35.45,-95.5289,Checotah,OK,9891,McIntosh,FALSE
74427,35.684,-94.907,Cookson,OK,1383,Cherokee,FALSE
74428,35.5679,-95.6375,Council Hill,OK,882,McIntosh,FALSE
74429,35.9545,-95.6281,Coweta,OK,14445,Wagoner,FALSE
74430,35.1245,-95.6607,Crowder,OK,588,Pittsburg,FALSE
74431,35.4669,-95.9455,Dewar,OK,918,Okmulgee,FALSE
74432,35.2794,-95.6709,Eufaula,OK,9730,McIntosh,FALSE
74434,35.8085,-95.2127,Fort Gibson,OK,9067,Wagoner,FALSE
74435,35.5773,-95.0936,Gore,OK,3185,Sequoyah,FALSE
74436,35.7966,-95.6967,Haskell,OK,5078,Muskogee,FALSE
74437,35.4548,-95.9282,Henryetta,OK,10448,Okmulgee,FALSE
74438,35.5376,-95.7553,Hitchita,OK,163,McIntosh,FALSE
74439,35.662,-95.197,Braggs,OK,,,FALSE
74440,35.2802,-95.3042,Hoyt,OK,,,FALSE
74441,35.9756,-95.1507,Hulbert,OK,5362,Cherokee,FALSE
74442,35.1314,-95.8158,Indianola,OK,920,Pittsburg,FALSE
74444,36.0724,-94.9446,Moodys,OK,,,FALSE
74445,35.6281,-95.8259,Morris,OK,3226,Okmulgee,FALSE
74446,35.8485,-95.3162,Okay,OK,558,Wagoner,FALSE
74447,35.6512,-96.0032,Okmulgee,OK,17275,Okmulgee,FALSE
74450,35.5965,-95.4813,Oktaha,OK,1948,Muskogee,FALSE
74451,35.7431,-94.9756,Park Hill,OK,4283,Cherokee,FALSE
74452,36.1202,-95.068,Peggs,OK,473,Cherokee,FALSE
74454,35.8555,-95.5152,Porter,OK,3179,Wagoner,FALSE
74455,35.3619,-95.2637,Porum,OK,3158,Muskogee,FALSE
74456,35.7112,-95.997,Preston,OK,247,Okmulgee,FALSE
74457,36.032,-94.8188,Proctor,OK,608,Adair,FALSE
74458,35.8836,-95.5918,Redbird,OK,147,Wagoner,FALSE
74459,35.5342,-95.4922,Rentiesville,OK,86,McIntosh,FALSE
74460,35.508,-95.9565,Schulter,OK,283,Okmulgee,FALSE
74461,35.3688,-95.7005,Stidham,OK,,,FALSE
74462,35.2876,-95.1003,Stigler,OK,7875,Haskell,FALSE
74463,35.7598,-95.5505,Taft,OK,2033,Muskogee,FALSE
74464,35.9273,-94.9848,Tahlequah,OK,30111,Cherokee,FALSE
74465,35.9119,-94.9724,Tahlequah,OK,,,FALSE
74467,35.9663,-95.3926,Wagoner,OK,14995,Wagoner,FALSE
74468,35.6122,-95.5681,Wainwright,OK,263,Muskogee,FALSE
74469,35.4875,-95.3007,Warner,OK,2531,Muskogee,FALSE
74470,35.4806,-95.1727,Webbers Falls,OK,1693,Muskogee,FALSE
74471,35.83,-94.8647,Welling,OK,1800,Cherokee,FALSE
74472,35.2479,-95.2668,Whitefield,OK,554,Haskell,FALSE
74477,36.0042,-95.2665,Wagoner,OK,5,Wagoner,FALSE
74501,34.9818,-95.7947,Mcalester,OK,29073,Pittsburg,FALSE
74502,34.9243,-95.7603,Mcalester,OK,,,FALSE
74521,34.6577,-95.0937,Albion,OK,217,Pushmataha,FALSE
74522,34.9036,-95.6929,Alderson,OK,344,Pittsburg,FALSE
74523,34.2276,-95.6104,Antlers,OK,6048,Pushmataha,FALSE
74525,34.3508,-96.1476,Atoka,OK,10112,Atoka,FALSE
74528,34.725,-95.7256,Blanco,OK,174,Pittsburg,FALSE
74529,35.07,-95.57,Blocker,OK,,,FALSE
74530,34.4259,-96.5012,Bromide,OK,214,Johnston,FALSE
74531,34.8873,-96.2522,Calvin,OK,1062,Hughes,FALSE
74533,34.2072,-96.1886,Caney,OK,849,Atoka,FALSE
74534,34.6121,-96.3685,Centrahoma,OK,250,Coal,FALSE
74535,34.4829,-96.4397,Clarita,OK,126,Coal,FALSE
74536,34.5618,-95.4519,Clayton,OK,1760,Pushmataha,FALSE
74538,34.5782,-96.2607,Coalgate,OK,4200,Coal,FALSE
74540,34.5569,-95.7026,Daisy,OK,172,Atoka,FALSE
74543,34.3642,-95.4318,Finley,OK,370,Pushmataha,FALSE
74545,34.87,-95.47,Gowen,OK,,,FALSE
74546,34.8584,-95.5787,Haileyville,OK,824,Pittsburg,FALSE
74547,34.8148,-95.5931,Hartshorne,OK,3463,Pittsburg,FALSE
74549,34.5583,-94.9327,Honobia,OK,76,Pushmataha,FALSE
74552,35.1212,-95.2429,Kinta,OK,1058,Haskell,FALSE
74553,34.7121,-95.9138,Kiowa,OK,1384,Pittsburg,FALSE
74554,34.9233,-95.7107,Krebs,OK,1744,Pittsburg,FALSE
74555,34.2596,-95.9549,Lane,OK,861,Atoka,FALSE
74556,34.467,-96.1819,Lehigh,OK,422,Coal,FALSE
74557,34.4018,-95.6924,Moyers,OK,464,Pushmataha,FALSE
74558,34.4938,-95.1518,Nashoba,OK,455,Pushmataha,FALSE
74559,34.92,-95.22,Panola,OK,,,FALSE
74560,34.6469,-95.7455,Pittsburg,OK,635,Pittsburg,FALSE
74561,35.1256,-95.4292,Quinton,OK,2175,Pittsburg,FALSE
74562,34.2946,-95.2851,Rattan,OK,937,Pushmataha,FALSE
74563,34.9738,-95.0667,Red Oak,OK,2042,Latimer,FALSE
74565,34.8034,-95.8454,Savanna,OK,707,Pittsburg,FALSE
74567,34.4248,-95.3956,Snow,OK,242,Pushmataha,FALSE
74569,34.4655,-95.9087,Stringtown,OK,633,Atoka,FALSE
74570,34.8527,-96.1064,Stuart,OK,1089,Hughes,FALSE
74571,34.7185,-94.9884,Talihina,OK,3765,Le Flore,FALSE
74572,34.6406,-96.4249,Tupelo,OK,712,Coal,FALSE
74574,34.7293,-95.3705,Tuskahoma,OK,1080,Pushmataha,FALSE
74576,34.6602,-96.0376,Wardville,OK,210,Atoka,FALSE
74577,34.6825,-94.8438,Whitesboro,OK,271,Le Flore,FALSE
74578,34.9056,-95.3406,Wilburton,OK,6822,Latimer,FALSE
74601,36.7006,-97.1462,Ponca City,OK,20257,Kay,FALSE
74602,36.7236,-97.0688,Ponca City,OK,,,FALSE
74604,36.6983,-96.9817,Ponca City,OK,12301,Kay,FALSE
74630,36.5115,-97.4265,Billings,OK,702,Noble,FALSE
74631,36.794,-97.3087,Blackwell,OK,7709,Kay,FALSE
74632,36.9371,-97.3369,Braman,OK,578,Kay,FALSE
74633,36.7032,-96.7922,Burbank,OK,471,Osage,FALSE
74636,36.8178,-97.5223,Deer Creek,OK,268,Grant,FALSE
74637,36.5717,-96.6747,Fairfax,OK,1899,Osage,FALSE
74640,36.5512,-97.6539,Hunter,OK,312,Garfield,FALSE
74641,36.7892,-96.879,Kaw City,OK,715,Kay,FALSE
74643,36.6708,-97.5556,Lamont,OK,615,Grant,FALSE
74644,36.556,-97.1099,Marland,OK,478,Noble,FALSE
74646,36.8262,-97.441,Nardin,OK,233,Kay,FALSE
74647,36.9123,-96.9853,Newkirk,OK,3765,Kay,FALSE
74650,36.4622,-96.6638,Ralston,OK,693,Pawnee,FALSE
74651,36.4693,-97.1748,Red Rock,OK,743,Noble,FALSE
74652,36.8587,-96.6504,Shidler,OK,897,Osage,FALSE
74653,36.6511,-97.3517,Tonkawa,OK,3892,Kay,FALSE
74701,34.0074,-96.3782,Durant,OK,22365,Bryan,FALSE
74702,33.9841,-96.3923,Durant,OK,,,FALSE
74720,33.8259,-96.3753,Achille,OK,608,Bryan,FALSE
74721,33.88,-96.17,Albany,OK,,,FALSE
74722,34.3878,-94.9167,Battiest,OK,286,McCurtain,FALSE
74723,33.9908,-96.0151,Bennington,OK,1729,Bryan,FALSE
74724,34.3471,-94.856,Bethel,OK,377,McCurtain,FALSE
74726,33.9527,-96.1782,Bokchito,OK,2398,Bryan,FALSE
74727,34.0159,-95.8524,Boswell,OK,2038,Choctaw,FALSE
74728,34.1534,-94.8017,Broken Bow,OK,11343,McCurtain,FALSE
74729,34.1471,-96.2542,Caddo,OK,2741,Bryan,FALSE
74730,33.9049,-96.4334,Calera,OK,4259,Bryan,FALSE
74731,33.878,-96.5604,Cartwright,OK,1747,Bryan,FALSE
74733,33.8311,-96.4826,Colbert,OK,2853,Bryan,FALSE
74734,34.1022,-94.5462,Eagletown,OK,1087,McCurtain,FALSE
74735,34.0855,-95.2495,Fort Towson,OK,1549,Choctaw,FALSE
74736,33.9252,-94.986,Garvin,OK,1178,McCurtain,FALSE
74737,34.048,-94.901,Golden,OK,,,FALSE
74738,33.9037,-95.4429,Grant,OK,560,Choctaw,FALSE
74740,33.7905,-94.5998,Haworth,OK,2288,McCurtain,FALSE
74741,33.7792,-96.2969,Hendrix,OK,972,Bryan,FALSE
74743,34.0083,-95.4942,Hugo,OK,8537,Choctaw,FALSE
74745,33.8652,-94.8114,Idabel,OK,9912,McCurtain,FALSE
74747,33.7738,-96.3562,Kemp,OK,153,Bryan,FALSE
74748,34.1589,-96.4402,Kenefic,OK,642,Johnston,FALSE
74750,33.9685,-95.0206,Millerton,OK,364,McCurtain,FALSE
74752,34.4,-95.03,Pickens,OK,,,FALSE
74753,33.9079,-96.5366,Platter,OK,52,Bryan,FALSE
74754,34.2037,-95.1259,Ringold,OK,385,McCurtain,FALSE
74755,34.1294,-95.1173,Rufe,OK,83,McCurtain,FALSE
74756,34.0707,-95.3658,Sawyer,OK,870,Choctaw,FALSE
74759,34.0481,-95.7096,Soper,OK,1358,Choctaw,FALSE
74760,34.1579,-95.3633,Spencerville,OK,295,Choctaw,FALSE
74761,34.0096,-95.2017,Swink,OK,70,Choctaw,FALSE
74764,34.0451,-95.0915,Valliant,OK,3473,McCurtain,FALSE
74766,34.1501,-94.9746,Wright City,OK,1595,McCurtain,FALSE
74801,35.3163,-96.9688,Shawnee,OK,21657,Pottawatomie,FALSE
74802,35.3365,-96.9154,Shawnee,OK,,,FALSE
74804,35.3929,-96.9203,Shawnee,OK,19631,Pottawatomie,FALSE
74818,35.2358,-96.6497,Seminole,OK,,,FALSE
74820,34.8037,-96.7135,Ada,OK,30802,Pontotoc,FALSE
74821,34.777,-96.6604,Ada,OK,,,FALSE
74824,35.8865,-96.8742,Agra,OK,1253,Lincoln,FALSE
74825,34.8078,-96.408,Allen,OK,2170,Pontotoc,FALSE
74826,35.0193,-96.9012,Asher,OK,1252,Pottawatomie,FALSE
74827,34.9419,-96.3425,Atwood,OK,387,Hughes,FALSE
74829,35.5174,-96.4704,Boley,OK,1521,Okfuskee,FALSE
74830,35.1439,-96.665,Bowlegs,OK,229,Seminole,FALSE
74831,34.8986,-97.0603,Byars,OK,923,McClain,FALSE
74832,35.8263,-97.0114,Carney,OK,936,Lincoln,FALSE
74833,35.5767,-96.4111,Castle,OK,703,Okfuskee,FALSE
74834,35.7014,-96.8825,Chandler,OK,7590,Lincoln,FALSE
74836,34.4538,-96.6793,Connerville,OK,171,Johnston,FALSE
74837,35.3588,-96.4512,Cromwell,OK,310,Seminole,FALSE
74839,35.2391,-96.0268,Dustin,OK,770,Hughes,FALSE
74840,35.3084,-96.7699,Earlsboro,OK,1924,Pottawatomie,FALSE
74842,34.6251,-96.6125,Fittstown,OK,135,Pontotoc,FALSE
74843,34.6564,-96.7225,Fitzhugh,OK,340,Pontotoc,FALSE
74844,34.8691,-96.5779,Francis,OK,371,Pontotoc,FALSE
74845,35.2576,-95.8872,Hanna,OK,494,McIntosh,FALSE
74848,35.0821,-96.364,Holdenville,OK,8326,Hughes,FALSE
74849,34.9845,-96.7377,Konawa,OK,3132,Seminole,FALSE
74850,35.1131,-96.0922,Lamar,OK,283,Hughes,FALSE
74851,35.4262,-97.079,Mcloud,OK,9805,Pottawatomie,FALSE
74852,35.1258,-97.0098,Macomb,OK,1347,Pottawatomie,FALSE
74854,35.1061,-96.7468,Maud,OK,1897,Pottawatomie,FALSE
74855,35.5168,-96.9001,Meeker,OK,4639,Lincoln,FALSE
74856,34.4125,-96.8197,Mill Creek,OK,782,Johnston,FALSE
74857,35.3401,-97.1964,Newalla,OK,9288,Cleveland,FALSE
74859,35.463,-96.3176,Okemah,OK,6221,Okfuskee,FALSE
74860,35.5288,-96.5678,Paden,OK,1653,Okfuskee,FALSE
74864,35.4895,-96.7026,Prague,OK,5274,Lincoln,FALSE
74865,34.6048,-96.7956,Roff,OK,1711,Pontotoc,FALSE
74866,35.0749,-96.8614,Saint Louis,OK,,,FALSE
74867,34.9644,-96.5567,Sasakwa,OK,1045,Seminole,FALSE
74868,35.2663,-96.6463,Seminole,OK,13152,Seminole,FALSE
74869,35.602,-96.7546,Sparks,OK,710,Lincoln,FALSE
74871,34.604,-96.5458,Stonewall,OK,2415,Pontotoc,FALSE
74872,34.7809,-96.9819,Stratford,OK,3692,Garvin,FALSE
74873,35.2188,-96.9734,Tecumseh,OK,11821,Pottawatomie,FALSE
74875,35.8771,-96.9738,Tryon,OK,1165,Lincoln,FALSE
74878,35.009,-97.07,Wanette,OK,1565,Pottawatomie,FALSE
74880,35.3778,-96.1195,Weleetka,OK,2239,Okfuskee,FALSE
74881,35.7185,-97.0828,Wellston,OK,4509,Lincoln,FALSE
74883,35.2261,-96.2323,Wetumka,OK,2526,Hughes,FALSE
74884,35.1921,-96.516,Wewoka,OK,6024,Seminole,FALSE
74901,35.3483,-94.4582,Arkoma,OK,1992,Le Flore,FALSE
74902,35.2446,-94.4804,Pocola,OK,4095,Le Flore,FALSE
74930,35.1855,-94.7797,Bokoshe,OK,2155,Le Flore,FALSE
74931,35.6948,-94.7575,Bunch,OK,1411,Adair,FALSE
74932,35.1465,-94.5307,Cameron,OK,2286,Le Flore,FALSE
74935,34.9484,-94.8968,Fanshawe,OK,174,Le Flore,FALSE
74936,35.378,-94.717,Gans,OK,1153,Sequoyah,FALSE
74937,34.8253,-94.5763,Heavener,OK,5959,Le Flore,FALSE
74939,34.7045,-94.6153,Hodgen,OK,1455,Le Flore,FALSE
74940,34.9542,-94.6258,Howe,OK,2697,Le Flore,FALSE
74941,35.2855,-94.8758,Keota,OK,2713,Haskell,FALSE
74942,34.899,-94.977,Leflore,OK,193,Le Flore,FALSE
74943,35.082,-95.0758,Lequire,OK,112,Haskell,FALSE
74944,35.1303,-94.9973,Mccurtain,OK,1272,Haskell,FALSE
74945,35.5972,-94.8093,Marble City,OK,497,Sequoyah,FALSE
74946,35.3917,-94.4524,Moffett,OK,137,Sequoyah,FALSE
74947,34.98,-94.52,Monroe,OK,,,FALSE
74948,35.4656,-94.561,Muldrow,OK,12788,Sequoyah,FALSE
74949,34.6611,-94.7683,Muse,OK,308,Le Flore,FALSE
74951,35.1704,-94.6556,Panama,OK,1504,Le Flore,FALSE
74953,35.0447,-94.6071,Poteau,OK,11632,Le Flore,FALSE
74954,35.4267,-94.497,Roland,OK,4590,Sequoyah,FALSE
74955,35.4939,-94.7566,Sallisaw,OK,15344,Sequoyah,FALSE
74956,35.1096,-94.7629,Shady Point,OK,1905,Le Flore,FALSE
74957,34.5261,-94.657,Smithville,OK,1170,McCurtain,FALSE
74959,35.2625,-94.6184,Spiro,OK,6736,Le Flore,FALSE
74960,35.8104,-94.6497,Stilwell,OK,13643,Adair,FALSE
74962,35.5333,-94.9525,Vian,OK,5092,Sequoyah,FALSE
74963,34.3982,-94.5759,Watson,OK,608,McCurtain,FALSE
74964,36.117,-94.6643,Watts,OK,2834,Adair,FALSE
74965,35.9987,-94.6255,Westville,OK,5170,Adair,FALSE
74966,34.9111,-94.8697,Wister,OK,3719,Le Flore,FALSE
97001,44.9245,-120.6501,Antelope,OR,229,Wasco,FALSE
97002,45.2367,-122.8,Aurora,OR,5623,Marion,FALSE
97003,45.5055,-122.8779,Beaverton,OR,,,FALSE
97004,45.2511,-122.4601,Beavercreek,OR,4388,Clackamas,FALSE
97005,45.491,-122.8035,Beaverton,OR,24906,Washington,FALSE
97006,45.517,-122.8599,Beaverton,OR,63036,Washington,FALSE
97007,45.4543,-122.8796,Beaverton,OR,66954,Washington,FALSE
97008,45.4602,-122.8042,Beaverton,OR,28969,Washington,FALSE
97009,45.4243,-122.3378,Boring,OR,7762,Clackamas,FALSE
97010,45.5509,-122.274,Bridal Veil,OR,,,FALSE
97011,45.3873,-122.0265,Brightwood,OR,582,Clackamas,FALSE
97013,45.2181,-122.6717,Canby,OR,22688,Clackamas,FALSE
97014,45.5746,-122.0351,Cascade Locks,OR,1288,Hood River,FALSE
97015,45.4148,-122.5384,Clackamas,OR,19521,Clackamas,FALSE
97016,46.0588,-123.2688,Clatskanie,OR,6083,Columbia,FALSE
97017,45.1718,-122.385,Colton,OR,2922,Clackamas,FALSE
97018,45.895,-122.8108,Columbia City,OR,1952,Columbia,FALSE
97019,45.5102,-122.2111,Corbett,OR,3161,Multnomah,FALSE
97020,45.2221,-122.8376,Donald,OR,791,Marion,FALSE
97021,45.3871,-121.1422,Dufur,OR,1089,Wasco,FALSE
97022,45.346,-122.3304,Eagle Creek,OR,3722,Clackamas,FALSE
97023,45.2353,-122.2261,Estacada,OR,9832,Clackamas,FALSE
97024,45.5472,-122.4415,Fairview,OR,10242,Multnomah,FALSE
97026,45.1067,-122.9511,Gervais,OR,3815,Marion,FALSE
97027,45.3869,-122.5929,Gladstone,OR,12131,Clackamas,FALSE
97028,45.2824,-121.7527,Government Camp,OR,217,Clackamas,FALSE
97029,45.2874,-120.8085,Grass Valley,OR,285,Sherman,FALSE
97030,45.509,-122.4319,Gresham,OR,36693,Multnomah,FALSE
97031,45.6248,-121.5456,Hood River,OR,18375,Hood River,FALSE
97032,45.1777,-122.7826,Hubbard,OR,5043,Marion,FALSE
97033,45.2335,-120.5876,Kent,OR,60,Sherman,FALSE
97034,45.4093,-122.6838,Lake Oswego,OR,18905,Clackamas,FALSE
97035,45.4132,-122.7251,Lake Oswego,OR,23912,Clackamas,FALSE
97036,45.3962,-122.649,Marylhurst,OR,,,FALSE
97037,45.0676,-121.0261,Maupin,OR,849,Wasco,FALSE
97038,45.0876,-122.5577,Molalla,OR,15113,Clackamas,FALSE
97039,45.4563,-120.6635,Moro,OR,472,Sherman,FALSE
97040,45.6246,-121.3882,Mosier,OR,1244,Wasco,FALSE
97041,45.4397,-121.6199,Mount Hood Parkdale,OR,2817,Hood River,FALSE
97042,45.2058,-122.5345,Mulino,OR,2923,Clackamas,FALSE
97044,45.6253,-121.54,Odell,OR,,,FALSE
97045,45.3284,-122.5307,Oregon City,OR,51359,Clackamas,FALSE
97048,46.0446,-122.9809,Rainier,OR,6691,Columbia,FALSE
97049,45.3586,-121.8651,Rhododendron,OR,1899,Clackamas,FALSE
97050,45.6828,-120.7714,Rufus,OR,272,Sherman,FALSE
97051,45.8847,-122.9121,Saint Helens,OR,15957,Columbia,FALSE
97053,45.8271,-122.8859,Warren,OR,3247,Columbia,FALSE
97054,45.9481,-122.9337,Deer Island,OR,1579,Columbia,FALSE
97055,45.3887,-122.155,Sandy,OR,17350,Clackamas,FALSE
97056,45.7813,-122.9547,Scappoose,OR,11497,Columbia,FALSE
97057,45.0027,-120.7499,Shaniko,OR,36,Wasco,FALSE
97058,45.5388,-121.1533,The Dalles,OR,19838,Wasco,FALSE
97060,45.5342,-122.3703,Troutdale,OR,21226,Multnomah,FALSE
97062,45.3687,-122.7619,Tualatin,OR,27434,Washington,FALSE
97063,45.223,-121.2925,Tygh Valley,OR,1074,Wasco,FALSE
97064,45.8727,-123.2282,Vernonia,OR,3464,Columbia,FALSE
97065,45.5994,-120.6581,Wasco,OR,676,Sherman,FALSE
97067,45.3064,-122.0197,Welches,OR,2138,Clackamas,FALSE
97068,45.353,-122.6693,West Linn,OR,28305,Clackamas,FALSE
97070,45.3076,-122.7715,Wilsonville,OR,20957,Clackamas,FALSE
97071,45.1359,-122.8266,Woodburn,OR,28803,Marion,FALSE
97075,45.4926,-122.801,Beaverton,OR,,,FALSE
97076,45.4926,-122.801,Beaverton,OR,,,FALSE
97077,45.4926,-122.801,Beaverton,OR,,,FALSE
97078,45.4608,-122.802,Beaverton,OR,,,FALSE
97079,45.485,-122.796,Beaverton,OR,,,FALSE
97080,45.4785,-122.3895,Gresham,OR,40888,Multnomah,FALSE
97086,45.4452,-122.5281,Happy Valley,OR,26010,Clackamas,FALSE
97089,45.4254,-122.4433,Damascus,OR,11986,Clackamas,FALSE
97101,45.0904,-123.2173,Amity,OR,3794,Yamhill,FALSE
97102,45.7921,-123.9548,Arch Cape,OR,205,Clatsop,FALSE
97103,46.1322,-123.7032,Astoria,OR,16859,Clatsop,FALSE
97106,45.6547,-123.1335,Banks,OR,4550,Washington,FALSE
97107,45.5544,-123.8808,Bay City,OR,1530,Tillamook,FALSE
